Date,BZ=F,COP=X,DX-Y.NYB,IAU,ICOLCAP.CL,State,Volume,^GSPC,^VIX
2015-12-24,0.014186262597384092,-0.03347173735168252,-0.003660697522502643,0.006783008776021893,0.020114908336752002,3,6778061.0,-0.001598636221499028,0.010918437997815555
2015-12-25,0.0,-0.0011375434784839378,0.0,0.0,0.0,1,2900079.0,0.0,0.0
2015-12-28,-0.03351809127003147,-0.0043021174635231585,-0.0006124227998818288,-0.006737309546242853,0.0,1,3057501.0,-0.00217855994238203,0.07433291571203293
2015-12-29,0.03194980933284142,-0.0013026107285049049,0.0018382384450745803,-0.0019379365000743443,0.0,2,3057501.0,0.010629762908764828,-0.04908337854497835
2015-12-30,-0.035194543499156405,-0.0074121357811753885,0.0017329069479052883,-0.006796179340025854,0.0004796672297378013,1,2358582.0,-0.007217228595965963,0.07524881825636309
2015-12-31,0.022490392633428113,0.005704778253534659,0.0036633827480339054,0.0,0.0,1,2004637.0,-0.00941191309542666,0.053209839226735056
2016-01-01,0.0,-0.0002230564601258811,0.0,0.0,0.0,2,0.0,0.0,0.0
2016-01-04,-0.0016093766244185126,0.005578044728790532,0.0024333924753885405,0.014662813188337509,0.0,1,2838452.0,-0.015303731089594375,0.13673815506064346
2016-01-05,-0.021493901814082172,0.006054219988591569,0.005360561996294644,0.00192673447676861,-0.031464213586877676,2,2838452.0,0.0020122259542274534,-0.06570051015584788
2016-01-06,-0.06013176103277118,0.025237121560481635,-0.002213291924807903,0.0163461617816838,0.0,1,5489806.0,-0.013115396702646942,0.06463288470205808
2016-01-07,-0.014022773843279102,0.005224339274738865,-0.009679361580144707,0.014191161450840983,-0.008581635353431372,1,5171972.0,-0.023700443014411654,0.21369594880635545
2016-01-08,-0.005925948531539382,-0.018801589727911905,0.003257989114713755,-0.005597053929302653,-0.009892672578203032,1,6077752.0,-0.010838374390218508,0.08083235199138561
2016-01-11,-0.05961251998452288,0.0072597129858622544,0.001928175762542672,-0.008442791170371278,0.0,1,0.0,0.0008532721255336551,-0.1003332457925521
2016-01-12,-0.021870004544991217,0.0009279881077357555,0.002430850355609415,-0.004730296925649857,-0.028099148191274237,1,14073512.0,0.00780279851675636,-0.07530864120008185
2016-01-13,-0.017822460581050303,-0.0033994683954541305,-0.00040417212320875695,0.004752778981454098,0.022486960095679853,2,14073512.0,-0.02496545230421965,0.12238540649912721
2016-01-14,0.023754577149107226,-0.004031257691379686,0.0016172650583370363,-0.01702926742652644,0.014362374426519109,3,10172368.0,0.016695905386662213,-0.05035680352864047
2016-01-15,-0.0006445522823426142,-0.0063516240657067735,-0.0013119109720691746,0.011549555495077746,-0.0008843147272059593,3,8648680.0,-0.021599098001850003,0.12818369924959572
2016-01-18,0.0,0.02039860238400104,0.0016168518956107825,0.0,0.0,1,6795457.0,0.0,0.0
2016-01-19,-0.072557239064591,-0.0044526331951482145,-0.001311590791062467,-0.0009514965427265265,-0.014394088211026723,2,6795457.0,0.0005318215543925753,-0.0358993783963617
2016-01-20,-0.03059808974658862,0.009037646153030598,0.0010101876581380953,0.013333366030738425,0.0,3,13718117.0,-0.011693855152413501,0.05911711940998576
2016-01-21,0.04913919944306522,0.026319766524158572,-0.0003027427632006363,0.0009397814741420873,0.02448864600331646,1,15922245.0,0.005195438361131455,-0.03262050067244582
2016-01-22,0.10017095060430026,-0.021862126788206093,0.005148416604076722,-0.0056337528724402786,0.029298616980167225,3,12594160.0,0.020283701024494727,-0.16298240143978016
2016-01-25,-0.0522063483295111,-0.009378821202230547,-0.0021090598083387535,0.011331433789427914,-0.009885610700774317,3,14192806.0,-0.015637982053378963,0.08102056640911481
2016-01-26,0.04262292580526372,0.026650667795763194,0.0,0.011204471067382427,0.0007747358916971869,2,14192806.0,0.014144335590226431,-0.06832296664983095
2016-01-27,0.04088048013364398,-0.00823377969522443,-0.004629620386946032,0.0027700584656076277,0.002837892872727288,3,12766330.0,-0.010863483795639506,0.027111138237847276
2016-01-28,0.02386709824609201,-0.010385190000582245,-0.003943370916393629,-0.010128882150526874,0.012007113167697536,3,11105561.0,0.005528577205787588,-0.029857226994124297
2016-01-29,0.02508121286889109,-0.005216625276464271,0.01116636331608123,0.002790672834529495,0.01580709098780919,3,23876003.0,0.0247602174153414,-0.09901870231043552
2016-02-01,-0.0014393508733998583,-0.009015886173819432,-0.006123889234151525,0.01205938011698704,-0.012198515857235526,2,13373859.0,-0.00044323658717015935,-0.010891149128407829
2016-02-02,-0.05678862738521684,0.015565541955167905,-0.0013131035698784599,0.0,-0.0030025955295257534,2,13373859.0,-0.018743090830274922,0.10010010239350309
2016-02-03,0.07090463350460618,0.005180084023117315,-0.015980598636215815,0.01099907307400616,0.011919293994740343,1,12717332.0,0.004992038934619414,-0.015013645613228266
2016-02-04,-0.016552563239165652,0.005517142870887337,-0.008428406692443047,0.012692687825210047,0.005071949400423659,3,18496852.0,0.0015267325638141926,0.008776006346669751
2016-02-05,-0.011607594945116428,0.00482363581549583,0.005804888063726699,0.014324068605127138,0.006381808885351337,3,19873948.0,-0.018481246310869337,0.07051277460711147
2016-02-08,-0.03464475213148721,0.010201020102010183,-0.004740792438006403,0.015004419897501453,0.0,3,7403197.0,-0.014153935656373462,0.11206163102135425
2016-02-09,-0.07785892001608019,-0.019215904713951626,-0.005177591400849946,-0.003478257552437136,0.005967351855901359,2,7403197.0,-0.0006636203533073592,0.020769265981820828
2016-02-10,0.01715041104873216,0.026557232799907737,-0.001873636991231109,0.006980796111671683,0.00123582854160742,1,23965471.0,-0.00018895027740828407,-0.009419743458024432
2016-02-11,-0.025291850933407134,-0.01050150373340708,-0.0034414624377431258,0.04246098550588573,-0.008064793616843091,3,14508051.0,-0.012301161792504733,0.07036890109153449
2016-02-12,0.10978047914298994,0.014637520595544684,0.0043952052016567045,-0.007481309608114328,0.018666128473335375,3,24579078.0,0.019518049565855122,-0.09737028537840331
2016-02-15,0.0,-0.01950929993940065,0.0,0.0,-0.004641703465271707,3,5184385.0,0.0,0.0
2016-02-16,-0.03537171113868709,0.02304393038667296,0.009272758475936671,-0.03098826621124595,-0.010513615795949782,2,5184385.0,0.01651665412216241,-0.05078736328947053
2016-02-17,0.07209445844694651,-0.010134767913371423,-0.0008258679548505121,0.00605018585522088,0.028031178427299963,1,24226093.0,0.01648043921048603,-0.07465786390881946
2016-02-18,-0.006376846976902217,-0.9901165880064343,0.0016530223287680723,0.026632255738739063,0.005027499676983904,3,30398566.0,-0.004665713707027619,-0.030031380203156988
2016-02-19,-0.03704785597981641,97.48502251699196,-0.003610092678063115,-0.007531393642208339,-0.0038020431700458435,3,32381043.0,-2.6032942938902792e-05,-0.05129384169640505
2016-02-22,0.050893680418028886,0.006901014162591146,0.008074521652356337,-0.017706580457507948,0.006908908052087215,3,16447235.0,0.014454197186153817,-0.05601565939678543
2016-02-23,-0.040933935576809466,0.0035928570975771734,0.0010269676148724205,0.01630905925141879,-0.007579497558513726,2,16447235.0,-0.012454371867771763,0.08255936278412279
2016-02-24,0.03426508488016622,-0.017599277978339378,-0.0002052141133775942,0.001689147283075343,-0.002693576931626751,1,24878580.0,0.004439786812972857,-0.012392766184689874
2016-02-25,0.025573992212075458,0.009860649570318403,-0.0017442865846732936,0.005059057449712467,0.013019654093938904,1,24046584.0,0.011348275359951865,-0.0777026426813272
2016-02-26,-0.005384030503741033,-0.0006671168403581396,0.00883955804562353,-0.009228159058153773,0.00783832514714855,3,30677392.0,-0.0018701144822791393,0.036629975574759666
2016-02-29,0.024786404114047977,0.0006372622231072267,0.0006112843368415444,0.015241265461979348,-0.0042293340168979565,1,18919883.0,-0.008120976341902342,0.037354860730328676
2016-03-01,-0.0002780688321109004,-0.014677385083405103,0.0014255105483507169,-0.009174283467645816,0.004678870078495878,2,18919883.0,0.023868791801894718,-0.13868606228370617
2016-03-02,0.02697445065069437,-0.013603333693247621,-0.0014234813606558427,0.0075757703468781745,0.01428924609257165,3,24038929.0,0.004094308735004493,-0.03446330983379342
2016-03-03,0.003790939303859542,-0.020530436451833056,-0.006516641845174642,0.016708421453927036,0.014710389917407696,3,44854626.0,0.0034987406745825567,-0.022820326867544316
2016-03-04,0.04451042728520127,0.0008600762021759856,-0.0023573163641794626,0.0,0.006366806153996318,3,25035594.0,0.0033058923144386743,0.009580828748653625
2016-03-07,0.0547520368039458,-0.010757759870798744,-0.0027737482353007437,0.004930112207579773,0.0015239704590459535,3,36767104.0,0.0008850141950174084,0.029062856072337162
2016-03-08,-0.02913806616706338,-0.011936583922836475,0.0014422518809991125,-0.004905925444655512,-0.005631160286588055,2,36767104.0,-0.011240108649505087,0.07608067238050409
2016-03-09,0.035813319402232535,0.028557457236038752,-0.00041148972229265723,-0.0073952466740901945,0.008188757986486994,1,32501797.0,0.0050523932937867055,-0.017675410945770076
2016-03-10,-0.024835657787750542,-0.005920141659842448,-0.011320350878350038,0.01572852113059664,-0.008046386952264672,2,29130546.0,0.00015580493345068724,-0.0158124816311096
2016-03-11,0.008489392236324278,0.007834426005175255,0.0010408917918054428,-0.017114916895874965,0.008265253288786578,3,19242811.0,0.01639550053418848,-0.08587253753884172
2016-03-14,-0.021292414541902005,-0.018169752330661093,0.004679261580583294,-0.014096191573710448,-0.007210829180724465,1,5575416.0,-0.001260972921287129,0.0254545500784209
2016-03-15,-0.019984748930572338,0.018634707773793613,0.00010344138430795624,0.001682044029593932,-0.005733711111563067,2,5575416.0,-0.0018369416879204792,-0.004728127857288822
2016-03-16,0.041042851928209334,-0.025118483412322257,-0.007658055312045997,0.020990764332740275,-0.005767533715916429,1,19701904.0,0.005600351545632654,-0.10985750384244664
2016-03-17,0.030002455480697243,0.010695187165775444,-0.011784307650542725,-0.0024670833345097343,0.011601220285051062,3,15960555.0,0.006595236486620859,-0.036691140702655
2016-03-18,-0.008184885534289976,-0.02809045940556354,0.002427139324125527,-0.002473184887729407,0.003899375495182822,1,32235682.0,0.004405643688967897,-0.029085812660977983
2016-03-21,0.008252430735237626,0.013560361272395571,0.0031582593799830416,-0.007438028905000671,0.0,2,0.0,0.0009855772666846896,-0.016405170356701415
2016-03-22,0.006018295486039715,-0.01432291666666663,0.003777947391045755,0.0033305546287030197,0.0029698202083472403,3,19430183.0,-0.000877387766836879,0.02755620852009466
2016-03-23,-0.031586495953718985,0.012219286657859874,0.004181929111320315,-0.02406638649483228,0.0,2,19430183.0,-0.006386031602501285,0.05434011996778643
2016-03-24,-0.000741353918684684,0.002283849918433889,0.0009369738160458496,-0.0008503595822452192,0.0,1,12778363.0,-0.0003780702927851376,-0.0133868684660301
2016-03-25,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0
2016-03-28,-0.004203713519244201,-0.015625,-0.002080267833491578,0.002553168763505642,-0.007099645322311221,1,8036178.0,0.0005452554858313974,0.03392130310474695
2016-03-29,-0.028060617215547645,0.011243386243386277,-0.008130068370315602,0.016977912886140034,0.00026779193814951974,1,9997403.0,0.008816651779288476,-0.09317585942389806
2016-03-30,0.003065889978437264,-0.0156311474258094,-0.0033628342991139926,-0.012520836749737696,0.015290398452301623,2,9997403.0,0.004350315260639448,-0.018813262007877807
2016-03-31,0.008660218215073234,-0.003720666850557497,-0.002636018659356698,0.004226558838319905,0.002119893197741529,3,19409861.0,-0.00203975921756705,0.028761016045710575
2016-04-01,0.001515186252601275,0.011337112370790159,0.0003172260265686955,-0.0058922301472985605,0.011993168335962645,2,14440344.0,0.006330915127309877,-0.06093185945643298
2016-04-04,-0.04967224478775867,0.010220903395977476,-0.001162551333317663,-0.0076206731067001154,0.0030835687255108546,1,10923096.0,-0.003208322345054082,0.07786255529672892
2016-04-05,0.004775810871169073,0.006527415143603221,0.0012696552161171049,0.013651863802616848,-0.008888980108850641,2,10923096.0,-0.010144492387214377,0.09206800292289019
2016-04-06,0.052020102357184905,-0.017607019723775985,-0.0021134624753987863,-0.0058922301472985605,0.0010465711549600965,1,9468641.0,0.010507619269939372,-0.08625161589660046
2016-04-07,-0.010291160789201892,0.0027726001319456905,0.0005295250619106184,0.014394506060918966,-0.006271181777533497,2,25448916.0,-0.011975786526205012,0.14691268079539554
2016-04-08,0.06365707081173233,0.017741318788453198,-0.0025402782031807014,-0.0016694077507136695,0.008264746640831877,1,16118666.0,0.0027865779152880243,-0.04950496276539118
2016-04-11,0.021220868705010387,-0.012613195342820127,-0.003077259360155793,0.013377913620550297,0.009239403329715179,3,12289478.0,-0.0027397858070188352,0.05859378856257624
2016-04-12,0.04342742741387595,-0.011136586963642281,0.00010646233693845097,0.0008251014006817048,0.014471460523591162,2,12289478.0,0.0096621337827838,-0.08671585655377767
2016-04-13,-0.011411911774559802,-0.004637297118251116,0.008301391942284297,-0.010717239341667573,0.013609681635487592,3,26352605.0,0.01004013710204088,-0.06801348167924248
2016-04-14,-0.007695793350822155,-0.003660565723793696,0.0016888712868607936,-0.01416667302449548,-0.004307969799674405,3,22272454.0,0.0001729273803483533,-0.008670511866767816
2016-04-15,-0.016879600271240247,0.0010020040080160886,-0.0021075297620746225,0.006762461895349903,-0.008941982547711946,1,10560376.0,-0.0009842848497145784,-0.007288657399667997
2016-04-18,-0.004408320961381662,-0.009342676009342687,-0.0022175194428720735,-0.003358519090301937,-0.002837971962515451,1,17912580.0,0.006541025289023228,-0.019823752302349784
2016-04-19,0.02610111712578611,-0.023913775682047778,-0.005397338537050489,0.016006784826406717,0.010617312434801462,2,17912580.0,0.0030844851678346608,-0.008239745858303338
2016-04-20,0.04019987524042201,0.0010351966873705098,0.005426627884859592,-0.004975158999091178,0.006895858341508632,3,21199231.0,0.0007615448773992117,0.0030211452072894662
2016-04-21,-0.027729268098677373,-0.014753550095872092,0.0011641508396491584,0.004166682561238533,-0.0017931992170803213,3,32377577.0,-0.005194027008290192,0.050451813988406036
2016-04-22,0.013024968492124644,0.030718651713686596,0.00549687400474097,-0.011618285569024223,0.000970202496680006,3,19987956.0,4.785972478082989e-05,-0.05232971700483369
2016-04-25,-0.013965884717161092,0.007128309572301372,-0.0029437174159613333,0.0016792995818566414,-0.013672127556590308,1,9809184.0,-0.0018120458796383465,0.06505292279169761
2016-04-26,0.028327386447790426,-0.004381530165149972,-0.0028468647563468785,0.00502929290926768,0.0053111933994483,2,9809184.0,0.0018727515871905798,-0.008522719191002448
2016-04-27,0.03148226003207388,-0.01607989167230872,-0.0019033552475059556,0.0025021423868392123,0.0032936107433219064,3,9746287.0,0.001649352800310755,-0.013610285090552288
2016-04-28,0.020347585380734667,-0.010837777395492854,-0.006674406796182919,0.017470805031211123,-0.0032100458321406844,3,36584221.0,-0.009230768513682652,0.10530136245911392
2016-04-29,-0.0002076925978390376,-0.00991304347826083,-0.007252562816581043,0.02044153796871573,-0.010563562007089966,1,20394386.0,-0.005063088369821722,0.03153742009296501
2016-05-02,-0.0006233657454459696,-0.012401211603065176,-0.00483460000842606,-0.0024038248454787414,-0.0070873142548144585,1,15331507.0,0.007809946463542827,-0.06496812206885616
2016-05-03,-0.028066497233828924,-0.0005690998660404789,0.003346704061106376,-0.0024096171430353364,-0.01812099744130513,2,15331507.0,-0.008676638198860664,0.06267030362183146
2016-05-04,-0.045561520173587944,0.051751102395334314,0.0025822881156134514,-0.004830951630284019,0.0,2,8866458.0,-0.005936889314214544,0.028846079781212453
2016-05-05,0.008740461653613973,0.0,0.006439133635501415,-0.0016180829000712604,-0.015065858122642495,3,23233151.0,-0.0002390081258001331,-0.008722703819522226
2016-05-06,0.007998236475812881,0.004060913705583813,0.001172964510379737,0.008103681244642447,-0.0014530669655800077,1,14849808.0,0.0031746390805036384,-0.07479570030145943
2016-05-09,-0.03835128729850401,-0.003370407819346166,0.0027692207681400127,-0.02170414093221673,0.0,3,0.0,0.0007534970439868616,-0.010190256079042004
2016-05-10,0.043318802277766855,0.005410889414947606,0.0014869823407273053,0.004108479081463612,0.019837657460460623,3,10440095.0,0.012483643435067249,-0.06451610158353138
2016-05-11,0.045694156314593615,-0.012108980827447047,-0.004984634808988808,0.00900160836935826,0.024258673329768055,2,10440095.0,-0.009561518078546327,0.07776958598990169
2016-05-12,0.010084104460519328,0.003064351378958108,0.003410783370977555,-0.008110331069626553,0.0016124900285088284,1,13275611.0,-0.0001694649071644072,-0.019060567799137118
2016-05-13,-0.005199667023276344,0.01357773251866945,0.004992577265247045,0.00408832318939889,-0.0027447576400745355,3,12487711.0,-0.00847828902508041,0.043719647544205875
2016-05-16,0.023834399874688383,-0.011888814467515108,-0.0004227979628927958,0.0016287018077021376,0.011047811909847827,3,17138320.0,0.009796652464963085,-0.023936147446166123
2016-05-17,0.006330356358306366,0.019488222335197314,-0.00021144806102291192,0.003252029368516318,-0.013940430360452338,2,17138320.0,-0.009411297455333645,0.06062666015985352
2016-05-18,-0.0071022419397488434,0.004986702127659504,0.0056054866440009565,-0.018638613700698414,-0.0118546871947387,3,17817473.0,0.00020517873267866804,0.024405916627425306
2016-05-19,-0.0024524612944274438,0.010916308303010158,0.0022086567146453184,-0.0016514867594011884,-0.007451744513048308,1,17300529.0,-0.003706707658226005,0.023824458870537413
2016-05-20,-0.0018438875241896246,-0.0019633507853402676,0.00020985038172183224,-0.0024813674600963065,0.0,3,13483569.0,0.006019504059596059,-0.06919780279977295
2016-05-23,-0.007594473261728907,0.0006557377049181135,-0.0008393054633222263,-0.0008292063460934029,0.00176436234171784,1,6067501.0,-0.0020854589704891735,0.040789466667043195
2016-05-24,0.0053775004019831485,0.00327653997378774,0.0035702648945235005,-0.017427388781988573,-0.0013114923453759753,2,6067501.0,0.013681382686285826,-0.08849555281523214
2016-05-25,0.02324626730974777,-0.0009797517962116808,-0.00230199038825607,-0.0025337611980211783,-0.009380254579878011,1,6913293.0,0.006974740643369559,-0.03606105790654868
2016-05-26,-0.0030157121193633563,-0.0026152337365151768,-0.0018877850871139579,-0.004233716253880249,0.0,3,20129520.0,-0.00021044390350322129,-0.033812901169287035
2016-05-27,-0.005444655312217828,0.005571943625040987,0.003677613542660607,-0.006802714468455484,-0.008181524422694597,1,12281156.0,0.004286857336424754,-0.023082681502041957
2016-05-30,0.0,-0.01649286103528358,0.0,0.0,0.0,2,0.0,0.0,0.0
2016-05-31,0.007502005964602487,0.0233976602177961,0.0038735632284896404,0.0034246541787590346,-0.0035512798345596064,1,26018349.0,-0.0010052630048559275,0.08155485549980424
2016-06-01,0.0004025046954403422,0.007772020725388629,-0.00448430814383971,-0.0025597854916358243,0.00026865622601146555,2,26018349.0,0.0011350423274503196,0.0007047377855924353
2016-06-02,0.006638540276251215,-0.009768606151590586,0.001047543212655988,-0.0025662732290883117,0.010727904693232926,3,8610179.0,0.0028246780734553223,-0.04014082411834319
2016-06-03,-0.007993635462840043,-0.022585700756300398,-0.016010870849580527,0.027444228045615304,0.0,3,6206885.0,-0.002911814656949452,-0.011738800151776196
2016-06-06,0.01833198748189102,0.0023240371845949515,-0.0013825082963480062,0.001669487356252386,0.0,1,0.0,0.004897281193053882,0.0133629805444071
2016-06-07,0.01760631855748751,-0.025836369658827407,-0.0007454706462909355,-0.0008333524068196985,0.002653403367123497,3,19940073.0,0.0012894462510633087,0.02930407204272578
2016-06-08,0.020800927748638065,-0.03876232573954441,-0.002557875823089084,0.015846583626740074,0.014518076385862555,2,19940073.0,0.0033095665337075086,0.0021352122821303166
2016-06-09,-0.010664589154330772,0.03997170145030071,0.005449323177545429,0.005747101237302266,0.004322215777716298,3,15776777.0,-0.0017177585589538413,0.0397727572905624
2016-06-10,-0.02714147885861029,0.009863945578231226,0.005313496366713633,0.004081648223254186,-0.004452280413615228,2,13242316.0,-0.009175181182794367,0.16325138574281683
2016-06-13,-0.003759446734554306,0.008757157292017537,-0.002431244516372555,0.007317085462785977,-0.009392584532373127,1,7256502.0,-0.008115191387155773,0.2313563398619609
2016-06-14,-0.01032763969861239,0.002671118530884753,0.005934063179986904,0.0008070439814724661,-0.006772631299980292,2,0.0,-0.0017988851350955182,-0.02241293890053586
2016-06-15,-0.017258691124823478,-0.016983016983016963,-0.0033709016516959567,0.007258077044889344,-0.0036364311774460534,1,5627028.0,-0.0018407128700851372,-0.017561005383003092
2016-06-16,-0.03634883703538905,0.020663956639566328,-0.0004227979628927958,-0.010408336014667507,0.004106049109608545,2,13523751.0,0.0031329906996742096,-0.03823230256952259
2016-06-17,0.0419580334786378,-0.014935280451377375,-0.0038067104950119113,0.012945048991161556,0.003445411858637115,2,13523751.0,-0.0032579654199809127,0.002064997751455744
2016-06-20,0.03009972365360647,-6.736899321935219e-05,-0.00636873452873199,-0.005591105905681348,0.005019011197809009,3,16429838.0,0.00580818525653326,-0.05358057786473247
2016-06-21,-0.0005923512949710386,-0.006233573588390828,0.004379831535536782,-0.019277090344978043,-0.000901209948255377,2,16429838.0,0.002712061607464289,0.005987953074449548
2016-06-22,-0.014618685882733518,-0.011053503243660612,-0.003190761891878946,-0.0008190195618831275,0.007891831381214187,3,15360357.0,-0.0016515636618127383,0.14556280306769365
2016-06-23,0.0206495340264794,-0.013302722075520967,-0.002027341431193652,-0.006557370898096271,0.0033557604365423988,1,10880616.0,0.01336407865930278,-0.1851676930640893
2016-06-24,-0.0491062661067182,-0.013933720725647136,0.02052815346951875,0.049504982436891165,-0.015235691830742248,2,6224162.0,-0.035919799994431734,0.49333334660184547
2016-06-27,-0.025821111422020038,0.0772429161323025,0.011419633338241031,0.006289302046118772,-0.003434554995963901,1,8155716.0,-0.01809650217612302,-0.07414595615067732
2016-06-28,0.030110305094084966,-0.024860974811907077,-0.003003945647163331,-0.010937526659108299,0.0034463918182010556,2,8155716.0,0.01777016508725926,-0.21383649056174336
2016-06-29,0.04178671681315582,-0.01536398820131668,-0.004987047864245087,0.003159554686819721,0.004150541033601796,3,5122511.0,0.017032672570028273,-0.11253336588541663
2016-06-30,-0.018375820864652614,-0.018261056966229927,0.003863451598113965,0.004724442560457787,-0.0002792301418619303,3,5073936.0,0.013565044705922347,-0.06069707405373037
2016-07-01,0.003220608825065474,-0.0034009052248769045,-0.005096711742046178,0.016457682945149488,0.0,2,7869302.0,0.00194860235588723,-0.05502237046579883
2016-07-04,0.0,0.0030294418218375085,0.0,0.0,0.0,3,0.0,0.0,0.0
2016-07-05,-0.037720727575431545,0.010102446678094124,0.005436452010151971,0.008481083609294782,-0.0037597065368846216,1,7415475.0,-0.006847477437932237,0.05484085584551335
2016-07-06,0.017514599012155685,0.005980169700216198,-0.0011438142086508396,0.006116202153874983,0.005207632956387709,2,7415475.0,0.005352963242081676,-0.03979460132189794
2016-07-07,-0.04918028173572164,0.011786812435941263,0.0028107878338872183,-0.0037994066348485678,0.0,2,6077781.0,-0.0008715778419239317,-0.013368971173472688
2016-07-08,0.007758551375337985,-0.004997483987210893,-0.0003114167832103387,0.005339485151159673,-0.013439411588763384,1,13660539.0,0.015253349296718177,-0.10569108370094371
2016-07-11,-0.010906722408891678,-0.003970526814995878,0.002803703369783861,-0.00834602487136249,0.006126325385921616,3,4082790.0,0.003408615474199461,0.025757587689451578
2016-07-12,0.04800002639358114,-0.012231653268739318,-0.0013461453228619247,-0.016832388560928058,0.009416904805219506,2,4082790.0,0.007009293213798395,0.0007385693434276419
2016-07-13,-0.04559527219953852,-0.00927879189343006,-0.002281223715613123,0.008560284312199018,0.004870572732623035,3,7717455.0,0.00013476775533982632,-0.03763839274560021
2016-07-14,0.023994825997105007,0.0063714397114513766,-0.0014549925989640888,-0.00771607879439673,0.00626474591663384,3,11460450.0,0.00525920411762093,-0.016871186171195762
2016-07-15,0.00506653333076712,0.0028023171272271163,0.005203996570266378,-0.0031104170233984263,0.004891010307069621,3,6039150.0,-0.0009289473209127541,-0.011700438541416891
2016-07-18,-0.013652625867380919,-0.009521871498785583,-0.00020712644524412127,0.0015600981466283859,-0.0015489894380510405,2,4539943.0,0.002382294987840705,-0.018153156631860234
